timestamps,TP9,AF7,AF8,TP10,Right AUX
1761606146.965,9.277,-58.594,-21.973,15.625,0.000
1761606146.969,-10.742,-47.852,-22.461,-7.324,0.000
1761606146.973,-29.297,-52.246,-28.809,-26.855,0.000
1761606146.977,-9.277,-54.688,-32.227,-4.883,0.000
1761606146.981,-4.395,-55.664,-24.902,-1.953,0.000
1761606146.985,-10.742,-56.641,-23.926,-10.742,0.000
1761606146.989,-23.926,-58.105,-27.832,-23.438,0.000
1761606146.992,-22.461,-58.594,-16.113,-20.020,0.000
1761606146.996,-8.789,-49.316,-10.742,2.930,0.000
1761606147.000,-3.906,-51.270,-22.461,4.395,0.000
1761606147.004,-2.441,-58.105,-25.391,3.906,0.000
1761606147.008,-19.531,-52.246,-19.531,-4.883,0.000
1761606147.012,-30.273,-41.504,-19.043,-18.555,0.000
1761606147.016,-25.391,-48.340,-31.738,-9.766,0.000
1761606147.020,-20.508,-57.617,-30.273,0.977,0.000
1761606147.024,-19.043,-56.152,-22.461,1.465,0.000
1761606147.028,-17.578,-49.316,-22.949,5.371,0.000
1761606147.032,-14.160,-42.480,-23.926,-5.371,0.000
1761606147.035,-12.207,-41.992,-28.320,-16.113,0.000
1761606147.039,-8.789,-40.527,-22.949,-3.906,0.000
1761606147.043,-4.395,-34.668,-20.020,0.488,0.000
1761606147.047,2.930,-32.227,-27.832,-11.719,0.000
1761606147.051,-0.977,-38.574,-32.227,-22.949,0.000
1761606147.055,-7.324,-40.039,-29.785,-20.508,0.000
1761606147.059,-10.254,-37.109,-29.297,-17.578,0.000
1761606147.063,-15.625,-41.504,-31.250,-19.531,0.000
1761606147.067,-16.602,-45.898,-31.738,-20.508,0.000
1761606147.071,-19.043,-47.852,-32.715,-21.973,0.000
1761606147.075,-21.484,-46.875,-25.879,-27.832,0.000
1761606147.078,-30.762,-51.270,-29.297,-26.855,0.000
1761606147.082,-36.621,-49.316,-31.738,-28.320,0.000
1761606147.086,-24.414,-38.086,-21.484,-20.020,0.000
1761606147.090,-19.043,-36.621,-26.367,-17.090,0.000
1761606147.094,-16.113,-36.133,-29.297,-15.625,0.000
1761606147.098,-14.160,-34.180,-27.344,-14.160,0.000
1761606147.102,-20.020,-39.062,-26.367,-19.043,0.000
1761606147.106,-23.926,-45.410,-25.391,-20.508,0.000
1761606147.110,-23.438,-44.434,-31.250,-15.625,0.000
1761606147.114,-16.113,-46.387,-30.762,3.418,0.000
1761606147.117,-2.930,-40.527,-30.273,3.418,0.000
1761606147.121,0.000,-40.039,-32.227,-12.207,0.000
1761606147.125,-3.906,-46.387,-34.180,-19.043,0.000
1761606147.129,6.348,-38.574,-40.527,-8.789,0.000
1761606147.133,-2.441,-36.621,-42.969,-14.160,0.000
1761606147.137,2.930,-33.691,-33.691,-13.184,0.000
1761606147.141,23.926,-28.320,-28.320,11.719,0.000
1761606147.145,7.812,-31.738,-33.203,-1.465,0.000
1761606147.149,-1.465,-33.203,-39.551,-20.508,0.000
1761606147.153,-5.859,-40.039,-47.852,-22.949,0.000
1761606147.157,-19.531,-42.480,-45.898,-22.949,0.000
1761606147.160,-28.320,-36.133,-41.992,-16.602,0.000
1761606147.164,-34.180,-34.180,-42.480,-25.879,0.000
1761606147.168,-26.855,-34.668,-42.969,-27.344,0.000
1761606147.172,-9.277,-35.156,-38.086,-13.184,0.000
1761606147.176,-16.113,-33.691,-40.039,-16.113,0.000
1761606147.180,-26.367,-31.738,-43.945,-21.973,0.000
1761606147.184,-28.320,-32.227,-40.527,-24.414,0.000
1761606147.188,-32.715,-31.738,-41.504,-28.809,0.000
1761606147.192,-26.367,-25.391,-46.387,-32.227,0.000
1761606147.196,-29.785,-27.344,-52.246,-37.598,0.000
1761606147.200,-32.227,-36.133,-51.758,-37.109,0.000
1761606147.203,-20.020,-35.645,-44.434,-23.438,0.000
1761606147.207,-20.996,-33.691,-40.039,-7.812,0.000
1761606147.211,-24.414,-33.691,-40.039,-15.137,0.000
1761606147.215,-13.672,-31.738,-38.574,-9.277,0.000
1761606147.219,-4.395,-34.668,-41.016,0.000,0.000
1761606147.223,-7.324,-30.762,-43.457,-9.277,0.000
1761606147.227,-11.719,-24.902,-40.527,-13.672,0.000
1761606147.231,-18.066,-40.527,-41.504,-17.090,0.000
1761606147.235,-15.625,-44.434,-32.715,-17.578,0.000
1761606147.239,-15.137,-32.715,-42.969,-24.902,0.000
1761606147.242,-26.367,-31.250,-50.781,-31.250,0.000
1761606147.246,-27.344,-34.668,-41.504,-29.785,0.000
1761606147.250,-22.949,-38.086,-39.062,-23.438,0.000
1761606147.254,-30.273,-46.875,-34.668,-31.250,0.000
1761606147.258,-37.598,-37.598,-34.180,-40.527,0.000
1761606147.262,-24.902,-20.508,-35.645,-28.320,0.000
1761606147.266,-24.902,-28.809,-36.621,-26.855,0.000
1761606147.270,-32.227,-37.109,-33.203,-30.273,0.000
1761606147.274,-33.691,-41.992,-30.273,-28.320,0.000
1761606147.278,-38.086,-41.504,-34.180,-30.273,0.000
1761606147.282,-40.039,-31.738,-35.156,-31.250,0.000
1761606147.285,-42.480,-30.273,-30.273,-27.344,0.000
1761606147.289,-35.645,-36.621,-23.926,-27.832,0.000
1761606147.293,-10.254,-30.762,-20.996,-15.625,0.000
1761606147.297,0.000,-30.762,-33.691,-13.184,0.000
1761606147.301,2.930,-33.691,-36.133,-10.254,0.000
1761606147.305,3.906,-31.738,-26.855,-7.324,0.000
1761606147.309,7.324,-29.785,-35.156,-2.441,0.000
1761606147.313,12.695,-25.879,-45.410,-0.977,0.000
1761606147.317,20.996,-21.484,-55.176,5.859,0.000
1761606147.321,5.371,-34.180,-60.547,-6.348,0.000
1761606147.325,-1.465,-39.062,-49.805,-15.137,0.000
1761606147.328,12.695,-39.062,-41.992,10.742,0.000
1761606147.332,17.578,-44.434,-50.293,14.648,0.000
1761606147.336,11.719,-37.598,-60.059,-2.441,0.000
1761606147.340,10.742,-37.598,-58.594,-6.348,0.000
1761606147.344,6.836,-34.180,-60.059,0.488,0.000
1761606147.348,-3.418,-36.621,-64.941,-12.207,0.000
1761606147.352,5.859,-32.227,-64.941,-3.418,0.000
1761606147.356,24.902,-26.855,-64.453,22.461,0.000
1761606147.360,21.484,-26.367,-58.594,13.672,0.000
1761606147.364,-12.207,-24.414,-66.406,-13.184,0.000
1761606147.367,-4.395,-20.020,-63.477,0.488,0.000
1761606147.371,10.254,-22.461,-45.410,11.719,0.000
1761606147.375,-9.277,-33.203,-38.574,-4.395,0.000
1761606147.379,-11.230,-38.574,-41.992,-13.672,0.000
1761606147.383,0.977,-27.832,-48.340,-11.230,0.000
1761606147.387,2.930,-20.996,-49.316,-1.953,0.000
1761606147.391,-4.395,-35.645,-44.434,-6.348,0.000
1761606147.395,0.000,-22.949,-35.156,-12.207,0.000
1761606147.399,13.184,-11.719,-33.691,4.395,0.000
1761606147.403,10.254,-21.973,-40.527,14.160,0.000
1761606147.407,9.277,-20.996,-45.898,-3.906,0.000
